Puzzle ID,Puzzle String,Backtracking Time,Backtracking Nodes,Backtracking Backtracks,Backtracking Solved,Forward Checking Time,Forward Checking Nodes,Forward Checking Backtracks,Forward Checking Solved,MRV Time,MRV Nodes,MRV Backtracks,MRV Solved
6216,180030029000205000000040000908050207000302000506000801009020700270000054004000100,0.0424,404,351,0,0.9055,205,224,0,0.3646,97,47,0
6217,003912400004000700096708120000000000000195000000407000042000980010000070060020050,0.7002,6342,6288,0,5.3879,1040,1698,0,0.1830,54,0,0
6218,005210070008005900034006002010004300000050000006100050600800740003500200040067100,0.7274,6113,6061,0,3.0127,625,906,0,0.5996,154,111,0
6219,100000504000820900470003000005030040080907010060040700000300067007065000602000003,0.1862,1686,1633,0,1.9486,442,571,0,0.7384,192,151,0
6220,006900010030000005000620080080700004900010007700005060090041000500000020060008500,0.1011,1078,1022,0,1.2529,265,345,0,0.3502,91,40,0
6221,800030501006500070005000600600703190700080006094206008007000400060004300401070009,0.0721,712,662,0,1.2599,297,353,0,0.4498,126,83,0
6222,020708060003020700000060000090000030001634200000809000009080600050203040307000102,1.6344,14649,14596,0,8.0728,1796,2637,0,0.5302,146,99,0
6223,000005203930020000000000900020570100080301020005068070008000000000040062702800000,1.0510,11228,11173,0,4.2767,900,1309,0,0.4103,104,53,0
6224,000600000081470000900380040008000006200817005500000400050098007000024960000006000,2.7926,25441,25387,0,21.1340,4382,6846,0,0.1811,55,2,0
6225,000020000030050060008706400900403008800905002061000950000080000000000000072030180,0.5884,7125,7070,0,7.6512,1582,2225,0,1.1731,303,267,0
6226,056038000004000600007200030000082091500010004190540000070009800009000300000820940,0.1480,1413,1361,0,2.1856,490,635,0,0.5535,141,96,0
6227,000000047000510300490700100604000028000060000230000905001006034002057000360000000,0.7496,6497,6443,0,5.3753,1125,1672,0,0.6334,177,129,0
6228,000408900003620000200000030700000081080050090320000005060000008000017400004809000,1.8105,16787,16731,0,11.8470,2355,3547,0,1.0130,255,211,0
6229,300600080069000000800049003000010300073020450001070000500280009000000830020004005,0.4015,3814,3760,0,5.0866,1033,1578,0,0.4848,123,80,0
6230,070009400005700009300080060200070010009804200010090004020030005500006800001900020,0.1725,1723,1670,0,2.4787,543,736,0,1.0440,258,223,0
6231,000080000806000403910000082109000507050010020000503000000869000007000200090705010,4.5132,39601,39547,0,33.6287,7186,10320,0,1.1893,302,269,0
6232,100000046300608000020400000010900730009000100037002060000003020000205009840000003,3.4482,29088,29033,0,22.9860,4678,7154,0,2.6044,617,597,0
6233,308106902000587000001000600009050200000208000010000060000795000000402000042000190,0.7692,6505,6451,0,4.8418,1020,1396,0,0.6138,167,126,0
6234,700108005000030000010405080078050310006010900000000000004209800600000003090000020,0.7494,7538,7482,0,15.5521,3225,4461,0,6.1202,1337,1440,0
6235,079000040020600070300020000005400017700103005190005800000050009050004030080000250,0.4027,3678,3625,0,7.1799,1582,2293,0,0.9470,243,204,0
6236,000090000073000290002000400000907000051304860020050030000168000700000008200705006,0.5210,5579,5525,0,4.4921,922,1448,0,0.1774,54,0,0
6237,600009004052007180070608020496000300000000000007000419020906040043200690700800001,0.1959,1660,1611,0,0.4295,104,94,0,0.2051,59,13,0
6238,730000059000345000800010006000070000609103705100000004000000000010834060078050240,0.6517,6008,5956,0,3.9068,863,1258,0,0.2628,75,24,0
6239,200070000500400100307590600000600000830010069000009000002065908006003002000020006,2.4496,22227,22173,0,24.9162,5059,7818,0,0.3454,88,38,0
6240,809406000063800500001030000007000020900000005080000900000080300004007890000502106,4.1888,36862,36807,0,20.7331,4081,6878,0,0.4155,110,58,0
6241,100005408007080000600100020200501900010000050005702006050006004000010800304900001,0.2826,2549,2496,0,2.9772,671,905,0,3.6694,925,935,0
6242,004020700030009010700004006098105000500000001000906250400500009070300040005090300,0.0579,636,583,0,0.8273,186,204,0,0.2367,64,13,0
6243,090700050670030048000001000005307009040020080300408100000600000710050063030004090,0.2614,2571,2519,0,3.3720,724,1004,0,0.3256,88,38,0
6244,000007020500040300082130900900000100034000260008000009007014690006090003010500000,2.7199,24272,24219,0,23.6493,4942,7202,0,1.5212,376,348,0
6245,000000000340000065090425070430607051700000004020030080001000800000301000000806000,0.6786,8288,8233,0,13.4335,2680,3975,0,1.0993,262,232,0
6246,000000000002010400040625010200906007300501004107040603700000009000207000400000005,2.2145,29267,29213,0,28.0355,5502,9101,0,0.8585,225,184,0
6247,207560000090000400800001000300200009408000607500007002000900004004000030000035706,0.1277,1237,1182,0,1.4774,319,404,0,3.8692,928,933,0
6248,000200400800000010009105080905001006080060020100400908050308600030000007008006000,0.0710,920,866,0,2.1862,459,625,0,0.6049,153,112,0
6249,002137600040905070000000000000050000008000900701000804400301008080090060005070400,52.5590,454847,454792,0,248.7550,51761,83754,0,3.2964,791,808,0
6250,248600000000780060000100800100005700090000020007400001002006000030041000000002659,12.6880,107579,107524,0,27.6645,5481,8552,0,1.3780,352,314,0
6251,000006073400010926800000100030009000200000007000700060002000001569020008740500000,1.6489,13981,13926,0,13.9342,2884,4547,0,1.1721,291,259,0
6252,100206007000000000730040068400305009002891400008000100020607040817000692000000000,0.1599,1663,1612,0,2.1534,512,659,0,0.1720,51,0,0
6253,020000003005600002807001050000060000230108096000090000050400207100006300700000040,6.7289,62461,62406,0,24.1309,4959,7445,0,0.3602,101,53,0
6254,001000200090000050800020003040000080020030090300746001060204010000060000500109002,2.1522,23469,23414,0,31.2479,6418,9643,0,0.3137,100,49,0
6255,075003060000900300000008090008000540407000902013000600040600000001005000030200170,0.7145,6133,6078,0,7.3278,1556,2202,0,0.6397,165,118,0
6256,006000900100030004009705200928104735400000002050000090000671000000040000010000050,0.1077,909,855,0,1.0726,235,269,0,0.5849,145,97,0
6257,000000000041000280900070001000802000009010600065000410007000100050000060200604005,8.7410,87698,87641,0,158.6335,32224,46901,0,3.6246,796,849,0
6258,500000006040005120090260000020508400005030800007602030000029010036800050900000003,0.1622,1759,1707,0,3.9603,864,1159,0,1.5507,387,361,0
6259,000008431000490570040000006000700019000040000280001000100000060097025000823100000,0.7687,6708,6654,0,2.0179,428,539,0,0.1839,54,0,0
6260,001407800070309060000080000300000004007040900082010530003105700000090000060000040,1.1077,10328,10273,0,3.7367,759,1066,0,2.0138,497,475,0
6261,030800000750001004102060000409000000080609030000000109000050201300100095000007040,1.6658,14716,14661,0,14.8421,3167,4774,0,2.4386,599,583,0
6262,600900003200000040051004600800201000900000006000705004009600350020000008300009001,0.8208,7695,7640,0,5.6993,1166,1789,0,0.5928,146,101,0
6263,400000061297100080000500070000040150000805000038010000070001000080006597640000002,0.2534,2022,1969,0,2.7072,620,773,0,2.3171,559,558,0
6264,900001005070206000008000090000300540700000001024007000030000100000604050100800009,2.3985,19826,19769,0,25.8611,5337,7334,0,8.3581,1919,2020,0
6265,190042000400003500070500000340010070000907000020030095000006040007300001000280053,1.0414,8612,8559,0,5.1599,1137,1561,0,0.4469,114,66,0
6266,100000009030070000207908000016000200002705300003000760000306807000080050900000002,2.7549,24964,24909,0,39.4145,8133,12111,0,0.8515,206,163,0
6267,000780006006090100580000040002600004000107000800005600060000051003050400200019000,1.2688,11608,11553,0,25.9684,5548,7624,0,6.3412,1563,1643,0
6268,170608902000030001900050000700401006036020810500306007000060008200010000804903065,0.1955,1661,1613,0,1.5157,378,471,0,0.2251,75,28,0
6269,070008102000006800040000000086340001007050600300062780000000090003900000104600070,0.2361,2291,2237,0,3.0762,675,827,0,0.2305,67,15,0
6270,002400000040800720080009001004050082000317000190040500800700040023004010000005200,0.3224,3560,3508,0,5.9876,1309,1850,0,0.4840,137,90,0
6271,590100002070900013000072000007000038009000400680000200000850000340009020900004071,1.4016,12488,12435,0,10.2762,2210,3200,0,1.8089,467,441,0
6272,080060300003102008100800060020000980600000003031000070090006007300907800005030010,0.2955,2682,2629,0,5.1977,1135,1524,0,0.5312,156,113,0
6273,000019070400700100017600900800020610100806005062050008001004830008001004030570000,0.0089,110,61,0,0.2008,56,19,0,0.1853,55,10,0
6274,407000800050004000000007020010030002703000409600070050060300000000200010001000305,1.6829,16726,16669,0,20.2992,4128,5906,0,4.6860,1157,1258,0
6275,004070100003408600000509000007000500960000031400000002070090040000080000500203008,1.3542,11227,11171,0,15.2879,3259,4901,0,0.7570,189,147,0
6276,005901300020030010300000008000306000400000007086050930098000740500000001000748000,3.7648,33343,33289,0,27.7620,5713,8363,0,1.2357,298,271,0
6277,200000041030000000007400090001506008003040100600908200060003700000000030340000002,0.1403,1434,1378,0,2.7366,583,768,0,0.9685,254,226,0
6278,000002060008067510702030000457000000800000007000000459000050608084720900010300000,0.1939,1730,1677,0,0.6632,144,166,0,0.1742,53,0,0
6279,060380000024000000500060400200000070080901050050000006002070009000000230000058010,7.0852,65037,64980,0,60.8785,11892,18964,0,3.6641,859,877,0
6280,040268000060000090005300000976000000800409001000000937000007100030000040000834060,0.3696,3684,3629,0,3.8871,813,1222,0,0.5624,136,96,0
6281,700005014200400000001060200600902080009080500010603002003090800000007005170500009,0.7746,7087,7035,0,14.9324,3444,4343,0,0.9041,235,199,0
6282,200050004051000920080000010908000603000040000005090800030805060000010000004607100,7.1511,63340,63285,0,32.0941,6672,9810,0,0.3233,89,36,0
6283,008040900050801070000000000706050804045000130000000000020060090001405600600070005,13.6444,110872,110817,0,122.5820,26093,38477,0,0.7550,200,162,0
6284,006417800079308640000060000000000000065040290024601570080000050002000100900080002,1.4309,12790,12739,0,14.1745,3114,4471,0,0.2782,74,25,0
6285,020000380650004097300005000079403000000060000000209450000700003710300024034000070,0.0178,169,117,0,0.2716,72,39,0,0.1802,52,0,0
6286,270001095800002706056000200460080000000916000000040061009000670708600004610700089,0.0820,716,668,0,0.6832,174,202,0,0.2318,74,28,0
6287,809000200000304069000290000500000431003000800642000007000039000980401000001000504,0.7020,6647,6594,0,10.5960,2350,3068,0,0.2800,86,35,0
6288,600053009050004620020670000590000700703000401006000085000035010075800030800420006,0.0907,869,820,0,0.8630,195,234,0,0.2586,79,32,0
6289,806070012900106000000800007060000240200000001048000090400009000000702009690050704,12.8093,101200,101147,0,62.5238,13993,21231,0,2.7323,693,697,0
6290,500000007007000900600702004006108200020030080800020009049306520050000090000070000,1.6121,14954,14900,0,12.8471,2709,3852,0,4.4555,1087,1144,0
6291,970060014000702000500000007400205003060304080000000000300000006010000070704608102,1.9213,16261,16207,0,14.7909,3257,4535,0,0.3515,102,51,0
6292,360001700002700006000062900000008012900000005450200000003190000500003200004800053,0.2545,2015,1962,0,2.4979,577,759,0,0.1787,53,0,0
6293,400005900000001078000920405006040091000000000120060700904058000670200000003700009,0.8825,7960,7907,0,5.2489,1164,1585,0,0.3621,114,64,0
6294,000604000025000080396000007007048000040030020000560700200000315060000270000902000,1.0658,10121,10067,0,13.8262,2869,4217,0,0.2461,69,17,0
6295,570900004009030801080700090000506908050000020804302000010003060703090100400007089,0.0855,768,719,0,0.9611,240,269,0,0.1585,49,0,0
6296,000104000018000420602000103007000300150902087400000009000591000000070000009403800,0.4177,3770,3717,0,1.6768,368,470,0,0.3954,106,56,0
6297,020000080000701000400020007703000604500060003000070000900216005200308006006050100,2.2319,18448,18394,0,11.6446,2677,3722,0,0.3145,89,37,0
6298,050094000100700000920100007500000069094000320310000004400005076000009003000680090,1.6801,15511,15458,0,15.6293,3306,4755,0,0.1665,53,0,0
6299,960000080000700006200009507590802000004000600000406029602500001700008000080000095,1.8910,17095,17042,0,13.8933,2962,4614,0,1.9013,459,439,0
6300,700050004040902060010000080007614300000090000900000001000705000400000002005346900,1.4444,11078,11023,0,4.9236,1064,1513,0,0.2954,81,27,0
6301,050000000007430200002007100020300760340020018079005020008500600001064300000000050,0.5201,5653,5601,0,6.9684,1500,2043,0,0.2523,79,28,0
6302,020050010000000000560709082900205001000080000700943005008607200070000030004000900,1.0899,11142,11088,0,6.9873,1421,1950,0,0.5024,131,84,0
6303,006500000400700010000094052060000109000060000801000070270830000080006004000007800,0.4793,4286,4230,0,7.0846,1515,2051,0,6.6347,1525,1631,0
6304,007080405000000003080902000200300600530000041004006007000408010100000000308060700,0.3748,3115,3060,0,2.9838,665,878,0,1.0449,266,232,0
6305,000004000700090460560008000010000020250369048040000090000900082023080001000100000,0.3975,4303,4249,0,5.8320,1196,1833,0,0.6137,152,107,0
6306,009800040014007080000010500040001890000050000093700060005060000080400610060002900,0.4657,4801,4747,0,6.3669,1356,1808,0,0.7205,200,156,0
6307,560030091800902006000000000000080000940000087080109030370040019000705000600000008,25.7665,238435,238381,0,173.3986,35263,57744,0,7.4540,1706,1794,0
6308,600000004081090230000601000020709040800503001005060800010000050003804700400000002,0.4255,3828,3775,0,7.5150,1648,2004,0,0.5557,159,114,0
6309,700000000400900200059008600002300000890204013000001800005700130007009005000000006,3.4778,36235,36180,0,19.9091,4042,6097,0,3.6140,923,914,0
6310,500102009300050007001000500700000004036040750008306100000010000020000080000607000,1.4112,11472,11416,0,10.1113,2097,2959,0,0.5188,134,86,0
6311,105020703000703000070000010082000590007000300400030008001862900000109000200000006,0.1128,962,908,0,1.6937,389,464,0,3.0108,688,686,0
6312,300500021400827000000001000043000087020000060680000140000300000000496005970005006,0.3856,3292,3239,0,4.3456,964,1314,0,0.1964,60,8,0
6313,300080000080004700009010040800060190600000002072040006020070500005100020000050007,0.9985,9356,9301,0,16.3939,3388,4688,0,1.1455,259,228,0
6314,500300002001004500090205010082103907000000000105709240070906030006800700900007006,0.8077,7003,6954,0,3.9736,931,1232,0,0.5558,151,107,0
6315,000040000500070001400801005840000019002080700010000050020917060006403200000020000,1.5557,17852,17798,0,25.5905,5294,7497,0,0.3216,88,37,0
6316,000005860800020004037000000004203006050090080200106400000000540600010009072400000,0.6274,6025,5971,0,1.2005,263,313,0,0.2208,61,10,0
6317,018000230000000000400070006706000103900000008040060070004213700020406050000708000,4.5378,42660,42606,0,17.7530,3761,5296,0,0.5361,141,95,0
6318,005010800010400650680900002000000910700060005048000000400001063032007090001020700,0.0054,67,15,0,0.1855,52,5,0,0.1892,57,6,0
6319,000604080650210040000030000300040058076802910510090004000020000060089025090407000,0.1794,1981,1932,0,1.4025,332,393,0,0.1564,49,0,0
6320,090600050300080002002007300003906004040000010900204600009500700600040005080002030,0.8446,7291,7238,0,4.8546,1051,1498,0,1.0636,272,236,0
6321,049000680000060000520000017000000000090703050410000029000902000080105090900836001,6.2078,57745,57692,0,10.4033,2183,3572,0,0.9423,259,219,0
6322,070005200006402010940080070090700000200060009000009040020090036050603400009200080,0.1800,1506,1454,0,1.1787,274,357,0,0.1887,56,5,0
6323,903000804070813050000000000300905008000000000002030100080702010100060005006000900,7.9374,66040,65984,0,48.2085,9997,15324,0,3.1725,758,748,0
6324,000907000004000600010040030150000096002090700830000021600401002080070010000309000,1.2552,14421,14367,0,36.9407,7948,10582,0,0.8250,205,170,0
6325,003904007020670000040000000059000000100090003000000840000000050000037020700205600,1.6477,15184,15126,0,14.7971,2715,4808,0,1.2665,305,276,0
6326,006040900000931000900000002000804000058090320060000010020603080300050006007000100,5.7899,57012,56957,0,94.1431,19649,27549,0,5.0243,1161,1245,0
6327,030017090100020300590000060000003006008090500700400000050000042004070003070130050,0.1055,970,916,0,0.9147,199,234,0,0.1705,54,0,0
6328,020068170500007002108400500450000200200070006009000087002001605700600008065820010,0.0230,218,170,0,0.4011,105,94,0,0.1501,48,0,0
6329,000702000005090400061800270500000706070000050104000003083005160007080300000406000,0.3297,3164,3111,0,1.4362,310,387,0,0.3716,115,65,0
